similarity,word_1,word_2
0.5213245749473572,took,slept
0.4774633049964905,took,ate
0.4386384189128876,took,drank
0.9999999403953552,took,took
0.40439555048942566,took,borrowed
0.43164414167404175,took,man
0.38500040769577026,took,woman
0.4263591170310974,took,boy
0.38303250074386597,took,girl
0.2146710306406021,took,eggs
0.2004595398902893,took,toast
0.2606501877307892,took,pizza
0.2827070355415344,took,coffee
0.26922449469566345,took,tea
0.22170168161392212,took,soup
0.1913003921508789,took,sugar
0.3302049934864044,took,book
0.302788108587265,took,letter
0.16832615435123444,took,package
0.2426752746105194,took,gift
0.09119797497987747,borrowed,<PAD>
0.19720366597175598,borrowed,blinked
0.24895437061786652,borrowed,fed
0.3984009325504303,borrowed,gave
1.0,borrowed,lent
0.22945931553840637,borrowed,mailed
0.27778956294059753,borrowed,ran
0.27370932698249817,borrowed,sat
0.31008440256118774,borrowed,slept
0.2848118841648102,borrowed,ate
0.2683464288711548,borrowed,drank
0.40439555048942566,borrowed,took
1.0,borrowed,borrowed
0.21797819435596466,borrowed,man
0.1761266142129898,borrowed,woman
0.20782209932804108,borrowed,boy
0.1632758527994156,borrowed,girl
0.14812713861465454,borrowed,eggs
0.1485660970211029,borrowed,toast
0.1644251048564911,borrowed,pizza
0.146809384226799,borrowed,coffee
0.13958515226840973,borrowed,tea
0.18707995116710663,borrowed,soup
0.09137599915266037,borrowed,sugar
0.30710771679878235,borrowed,book
0.23248974978923798,borrowed,letter
0.14839379489421844,borrowed,package
0.2759357988834381,borrowed,gift
0.13233008980751038,man,<PAD>
0.30497848987579346,man,blinked
0.2652673125267029,man,fed
0.46358275413513184,man,gave
0.21797819435596466,man,lent
0.03886139765381813,man,mailed
0.36545199155807495,man,ran
0.36290937662124634,man,sat
0.3366701304912567,man,slept
0.3223119378089905,man,ate
0.3229653537273407,man,drank
0.43164414167404175,man,took
0.21797819435596466,man,borrowed
1.0,man,man
0.740174412727356,man,woman
0.7045701146125793,man,boy
0.5742589235305786,man,girl
0.208570659160614,man,eggs
0.19940105080604553,man,toast
0.27613377571105957,man,pizza
0.25071799755096436,man,coffee
0.21556363999843597,man,tea
0.21118231117725372,man,soup
0.18228013813495636,man,sugar
0.24773435294628143,man,book
0.25306564569473267,man,letter
0.15095023810863495,man,package
0.3206673562526703,man,gift
0.09690926969051361,woman,<PAD>
0.324691504240036,woman,blinked
0.21100327372550964,woman,fed
0.38559630513191223,woman,gave
0.1761266142129898,woman,lent
0.12355310469865799,woman,mailed
0.33477717638015747,woman,ran
0.3304906487464905,woman,sat
0.30585867166519165,woman,slept
0.23484906554222107,woman,ate
0.2620461583137512,woman,drank
0.38500040769577026,woman,took
0.1761266142129898,woman,borrowed
0.740174412727356,woman,man
1.0,woman,woman
0.625968337059021,woman,boy
0.7700793743133545,woman,girl
0.23427501320838928,woman,eggs
0.20426122844219208,woman,toast
0.21855761110782623,woman,pizza
0.25165855884552,woman,coffee
0.2523578703403473,woman,tea
0.20408780872821808,woman,soup
0.18075397610664368,woman,sugar
0.2546314001083374,woman,book
0.28808802366256714,woman,letter
0.12214641273021698,woman,package
0.3337056338787079,woman,gift
0.15744136273860931,boy,<PAD>
0.384274959564209,boy,blinked
0.2793501317501068,boy,fed
0.4308679699897766,boy,gave
0.20782209932804108,boy,lent
0.10511351376771927,boy,mailed
0.34410518407821655,boy,ran
0.40050020813941956,boy,sat
0.4152621328830719,boy,slept
0.33390751481056213,boy,ate
0.31302782893180847,boy,drank
0.4263591170310974,boy,took
0.20782209932804108,boy,borrowed
0.7045701146125793,boy,man
0.625968337059021,boy,woman
1.0,boy,boy
0.8148323893547058,boy,girl
0.24040324985980988,boy,eggs
0.21028536558151245,boy,toast
0.3026389181613922,boy,pizza
0.24254806339740753,boy,coffee
0.2229478657245636,boy,tea
0.23816291987895966,boy,soup
0.2276134043931961,boy,sugar
0.25040116906166077,boy,book
0.2944382429122925,boy,letter
0.10933981090784073,boy,package
0.34060007333755493,boy,gift
0.18501567840576172,girl,<PAD>
0.35372623801231384,girl,blinked
0.20198552310466766,girl,fed
0.36858370900154114,girl,gave
0.1632758527994156,girl,lent
0.10567177087068558,girl,mailed
0.3092438280582428,girl,ran
0.3417295813560486,girl,sat
0.34958189725875854,girl,slept
0.28915005922317505,girl,ate
0.28112173080444336,girl,drank
0.38303250074386597,girl,took
0.1632758527994156,girl,borrowed
0.5742589235305786,girl,man
0.7700793743133545,girl,woman
0.8148323893547058,girl,boy
1.0,girl,girl
0.21127797663211823,girl,eggs
0.21390514075756073,girl,toast
0.2787591814994812,girl,pizza
0.24956586956977844,girl,coffee
0.26969265937805176,girl,tea
0.23667608201503754,girl,soup
0.236967995762825,girl,sugar
0.24694180488586426,girl,book
0.2695777416229248,girl,letter
0.12474615126848221,girl,package
0.3564819395542145,girl,gift
0.13770276308059692,eggs,<PAD>
0.14027062058448792,eggs,blinked
0.42630860209465027,eggs,fed
0.22228819131851196,eggs,gave
0.14812713861465454,eggs,lent
0.1308393031358719,eggs,mailed
0.16394947469234467,eggs,ran
0.20940926671028137,eggs,sat
0.24835780262947083,eggs,slept
0.4698635935783386,eggs,ate
0.3121434450149536,eggs,drank
0.2146710306406021,eggs,took
0.14812713861465454,eggs,borrowed
0.208570659160614,eggs,man
0.23427501320838928,eggs,woman
0.24040324985980988,eggs,boy
0.21127797663211823,eggs,girl
1.0000001192092896,eggs,eggs
0.4959351718425751,eggs,toast
0.4282452166080475,eggs,pizza
0.3965984582901001,eggs,coffee
0.3729189336299896,eggs,tea
0.5629024505615234,eggs,soup
0.553735077381134,eggs,sugar
0.15518896281719208,eggs,book
0.08674836158752441,eggs,letter
0.22093138098716736,eggs,package
0.23651516437530518,eggs,gift
0.08838159590959549,toast,<PAD>
0.1322956681251526,toast,blinked
0.20803596079349518,toast,fed
0.23562711477279663,toast,gave
0.1485660970211029,toast,lent
0.02579505369067192,toast,mailed
0.15737687051296234,toast,ran
0.2590100169181824,toast,sat
0.23648245632648468,toast,slept
0.4277660846710205,toast,ate
0.391533225774765,toast,drank
0.2004595398902893,toast,took
0.1485660970211029,toast,borrowed
0.19940105080604553,toast,man
0.20426122844219208,toast,woman
0.21028536558151245,toast,boy
0.21390514075756073,toast,girl
0.4959351718425751,toast,eggs
1.0,toast,toast
0.4774714410305023,toast,pizza
0.4653298258781433,toast,coffee
0.44763320684432983,toast,tea
0.5062574744224548,toast,soup
0.42522960901260376,toast,sugar
0.10563435405492783,toast,book
0.10133498162031174,toast,letter
0.16323809325695038,toast,package
0.2613929510116577,toast,gift
0.138996422290802,pizza,<PAD>
0.16497382521629333,pizza,blinked
0.24972346425056458,pizza,fed
0.24984124302864075,pizza,gave
0.1644251048564911,pizza,lent
0.1397865116596222,pizza,mailed
0.2002028524875641,pizza,ran
0.27871304750442505,pizza,sat
0.24487310647964478,pizza,slept
0.5533819794654846,pizza,ate
0.31450003385543823,pizza,drank
0.2606501877307892,pizza,took
0.1644251048564911,pizza,borrowed
0.27613377571105957,pizza,man
0.21855761110782623,pizza,woman
0.3026389181613922,pizza,boy
0.2787591814994812,pizza,girl
0.4282452166080475,pizza,eggs
0.4774714410305023,pizza,toast
0.9999999403953552,pizza,pizza
0.49769696593284607,pizza,coffee
0.3431016802787781,pizza,tea
0.5986745357513428,pizza,soup
0.32056066393852234,pizza,sugar
0.18762090802192688,pizza,book
0.13084475696086884,pizza,letter
0.21230491995811462,pizza,package
0.3186691701412201,pizza,gift
0.1652921587228775,coffee,<PAD>
0.21026794612407684,coffee,blinked
0.27586880326271057,coffee,fed
0.2575596272945404,coffee,gave
0.146809384226799,coffee,lent
0.06549733132123947,coffee,mailed
0.20844021439552307,coffee,ran
0.342947393655777,coffee,sat
0.2803977131843567,coffee,slept
0.42546284198760986,coffee,ate
0.4940584897994995,coffee,drank
0.2827070355415344,coffee,took
0.146809384226799,coffee,borrowed
0.25071799755096436,coffee,man
0.25165855884552,coffee,woman
0.24254806339740753,coffee,boy
0.24956586956977844,coffee,girl
0.3965984582901001,coffee,eggs
0.4653298258781433,coffee,toast
0.49769696593284607,coffee,pizza
1.0,coffee,coffee
0.7459611296653748,coffee,tea
0.474575012922287,coffee,soup
0.5147414207458496,coffee,sugar
0.22834978997707367,coffee,book
0.11715753376483917,coffee,letter
0.21181632578372955,coffee,package
0.3737814724445343,coffee,gift
0.16341908276081085,tea,<PAD>
0.1706429123878479,tea,blinked
0.2657541334629059,tea,fed
0.26061952114105225,tea,gave
0.13958515226840973,tea,lent
0.0832088440656662,tea,mailed
0.1997612565755844,tea,ran
0.31278905272483826,tea,sat
0.23594434559345245,tea,slept
0.3821530044078827,tea,ate
0.47787395119667053,tea,drank
0.26922449469566345,tea,took
0.13958515226840973,tea,borrowed
0.21556363999843597,tea,man
0.2523578703403473,tea,woman
0.2229478657245636,tea,boy
0.26969265937805176,tea,girl
0.3729189336299896,tea,eggs
0.44763320684432983,tea,toast
0.3431016802787781,tea,pizza
0.7459611296653748,tea,coffee
1.0,tea,tea
0.4971636235713959,tea,soup
0.5153579115867615,tea,sugar
0.21073582768440247,tea,book
0.1592092365026474,tea,letter
0.2184104323387146,tea,package
0.3679521083831787,tea,gift
0.168747678399086,soup,<PAD>
0.16956058144569397,soup,blinked
0.3291091024875641,soup,fed
0.23152759671211243,soup,gave
0.18707995116710663,soup,lent
0.11081613600254059,soup,mailed
0.18182562291622162,soup,ran
0.24878495931625366,soup,sat
0.2165999561548233,soup,slept
0.517601490020752,soup,ate
0.3841816484928131,soup,drank
0.22170168161392212,soup,took
0.18707995116710663,soup,borrowed
0.21118231117725372,soup,man
0.20408780872821808,soup,woman
0.23816291987895966,soup,boy
0.23667608201503754,soup,girl
0.5629024505615234,soup,eggs
0.5062574744224548,soup,toast
0.5986745357513428,soup,pizza
0.474575012922287,soup,coffee
0.4971636235713959,soup,tea
0.9999999403953552,soup,soup
0.45124921202659607,soup,sugar
0.18901629745960236,soup,book
0.12640045583248138,soup,letter
0.265706866979599,soup,package
0.26022204756736755,soup,gift
0.15178896486759186,sugar,<PAD>
0.08883389830589294,sugar,blinked
0.32750463485717773,sugar,fed
0.21092106401920319,sugar,gave
0.09137599915266037,sugar,lent
0.012496942654252052,sugar,mailed
0.12539713084697723,sugar,ran
0.15284840762615204,sugar,sat
0.1502460390329361,sugar,slept
0.38136187195777893,sugar,ate
0.39338040351867676,sugar,drank
0.1913003921508789,sugar,took
0.09137599915266037,sugar,borrowed
0.18228013813495636,sugar,man
0.18075397610664368,sugar,woman
0.2276134043931961,sugar,boy
0.236967995762825,sugar,girl
0.553735077381134,sugar,eggs
0.42522960901260376,sugar,toast
0.32056066393852234,sugar,pizza
0.5147414207458496,sugar,coffee
0.5153579115867615,sugar,tea
0.45124921202659607,sugar,soup
1.0,sugar,sugar
0.12351056933403015,sugar,book
0.08371230959892273,sugar,letter
0.23715877532958984,sugar,package
0.2049187421798706,sugar,gift
0.11955957114696503,book,<PAD>
0.1557711362838745,book,blinked
0.09534575790166855,book,fed
0.36582356691360474,book,gave
0.30710771679878235,book,lent
0.20427289605140686,book,mailed
0.22591793537139893,book,ran
0.21748441457748413,book,sat
0.1667458713054657,book,slept
0.15202537178993225,book,ate
0.08144021779298782,book,drank
0.3302049934864044,book,took
0.30710771679878235,book,borrowed
0.24773435294628143,book,man
0.2546314001083374,book,woman
0.25040116906166077,book,boy
0.24694180488586426,book,girl
0.15518896281719208,book,eggs
0.10563435405492783,book,toast
0.18762090802192688,book,pizza
0.22834978997707367,book,coffee
0.21073582768440247,book,tea
0.18901629745960236,book,soup
0.12351056933403015,book,sugar
1.0,book,book
0.35904401540756226,book,letter
0.2393990457057953,book,package
0.37465155124664307,book,gift
0.16508187353610992,letter,<PAD>
0.15108121931552887,letter,blinked
0.10708902031183243,letter,fed
0.4242296814918518,letter,gave
0.23248974978923798,letter,lent
0.5409175157546997,letter,mailed
0.207692489027977,letter,ran
0.2134920358657837,letter,sat
0.057033658027648926,letter,slept
0.09525049477815628,letter,ate
0.022058537229895592,letter,drank
0.302788108587265,letter,took
0.23248974978923798,letter,borrowed
0.25306564569473267,letter,man
0.28808802366256714,letter,woman
0.2944382429122925,letter,boy
0.2695777416229248,letter,girl
0.08674836158752441,letter,eggs
0.10133498162031174,letter,toast
0.13084475696086884,letter,pizza
0.11715753376483917,letter,coffee
0.1592092365026474,letter,tea
0.12640045583248138,letter,soup
0.08371230959892273,letter,sugar
0.35904401540756226,letter,book
1.0,letter,letter
0.22007116675376892,letter,package
0.3589889109134674,letter,gift
0.23282581567764282,package,<PAD>
-0.034466393291950226,package,blinked
0.1695413440465927,package,fed
0.2052323818206787,package,gave
0.14839379489421844,package,lent
0.2757803797721863,package,mailed
0.13120204210281372,package,ran
0.10854993015527725,package,sat
0.021353300660848618,package,slept
0.1098187193274498,package,ate
0.012439858168363571,package,drank
0.16832615435123444,package,took
0.14839379489421844,package,borrowed
0.15095023810863495,package,man
0.12214641273021698,package,woman
0.10933981090784073,package,boy
0.12474615126848221,package,girl
0.22093138098716736,package,eggs
0.16323809325695038,package,toast
0.21230491995811462,package,pizza
0.21181632578372955,package,coffee
0.2184104323387146,package,tea
0.265706866979599,package,soup
0.23715877532958984,package,sugar
0.2393990457057953,package,book
0.22007116675376892,package,letter
1.0000001192092896,package,package
0.3286440074443817,package,gift
0.1406276375055313,gift,<PAD>
0.06858153641223907,gift,blinked
0.11183052510023117,gift,fed
0.39706411957740784,gift,gave
0.2759357988834381,gift,lent
0.3402104377746582,gift,mailed
0.09188774973154068,gift,ran
0.13120980560779572,gift,sat
0.0780930295586586,gift,slept
0.16408655047416687,gift,ate
0.12733913958072662,gift,drank
0.2426752746105194,gift,took
0.2759357988834381,gift,borrowed
0.3206673562526703,gift,man
0.3337056338787079,gift,woman
0.34060007333755493,gift,boy
0.3564819395542145,gift,girl
0.23651516437530518,gift,eggs
0.2613929510116577,gift,toast
0.3186691701412201,gift,pizza
0.3737814724445343,gift,coffee
0.3679521083831787,gift,tea
0.26022204756736755,gift,soup
0.2049187421798706,gift,sugar
0.37465155124664307,gift,book
0.3589889109134674,gift,letter
0.3286440074443817,gift,package
1.0,gift,gift
